time/fps,time/episodes,rollout/ep_rew_mean,rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss,train/learning_rate
1659,2796,66.82,0.05,66.82,184185,110,45796,1.3634974956512451,0.001
1659,2800,66.57,0.05,66.57,184344,111,45835,0.1682489961385727,0.001
1660,2804,66.3,0.05,66.3,184577,111,45894,0.25882306694984436,0.001
1660,2808,66.05,0.05,66.05,184898,111,45974,3.90394926071167,0.001
1661,2812,66.31,0.05,66.31,185117,111,46029,1.3268499374389648,0.001
1661,2816,65.0,0.05,65.0,185351,111,46087,0.24427840113639832,0.001
1661,2820,65.3,0.05,65.3,185651,111,46162,0.1606498509645462,0.001
1662,2824,67.77,0.05,67.77,186229,112,46307,0.573268711566925,0.001
1662,2828,68.75,0.05,68.75,186535,112,46383,5.369228363037109,0.001
1662,2832,67.41,0.05,67.41,186714,112,46428,0.0668320506811142,0.001
1663,2836,67.23,0.05,67.23,187005,112,46501,0.3285233676433563,0.001
1663,2840,65.85,0.05,65.85,187089,112,46522,0.2694072723388672,0.001
1663,2844,66.21,0.05,66.21,187403,112,46600,4.055995464324951,0.001
1663,2848,67.35,0.05,67.35,187766,112,46691,7.673020839691162,0.001
1664,2852,68.09,0.05,68.09,188057,113,46764,2.1373579502105713,0.001
1664,2856,67.41,0.05,67.41,188346,113,46836,0.19915328919887543,0.001
1664,2860,71.08,0.05,71.08,188943,113,46985,1.770660400390625,0.001
1665,2864,71.26,0.05,71.26,189238,113,47059,2.8873915672302246,0.001
1665,2868,70.79,0.05,70.79,189484,113,47120,3.791450023651123,0.001
1665,2872,71.67,0.05,71.67,189728,113,47181,2.7253546714782715,0.001
1665,2876,73.76,0.05,73.76,190019,114,47254,3.046537399291992,0.001
1665,2880,74.31,0.05,74.31,190302,114,47325,4.523965358734131,0.001
1665,2884,73.34,0.05,73.34,190501,114,47375,1.550890326499939,0.001
1666,2888,71.93,0.05,71.93,190733,114,47433,7.732240676879883,0.001
1666,2892,71.07,0.05,71.07,190998,114,47499,0.11599808931350708,0.001
1666,2896,70.54,0.05,70.54,191239,114,47559,11.393730163574219,0.001
1667,2900,70.84,0.05,70.84,191428,114,47606,2.855529308319092,0.001
1667,2904,71.37,0.05,71.37,191714,114,47678,1.2923848628997803,0.001
1667,2908,71.14,0.05,71.14,192012,115,47752,2.0394444465637207,0.001
1667,2912,71.48,0.05,71.48,192265,115,47816,0.10794554650783539,0.001
1668,2916,72.03,0.05,72.03,192554,115,47888,0.1471419632434845,0.001
1668,2920,72.39,0.05,72.39,192890,115,47972,0.10274772346019745,0.001
1668,2924,70.2,0.05,70.2,193249,115,48062,1.5720597505569458,0.001
1669,2928,69.9,0.05,69.9,193525,115,48131,1.5753506422042847,0.001
1669,2932,71.58,0.05,71.58,193872,116,48217,3.284060478210449,0.001
1669,2936,70.86,0.05,70.86,194091,116,48272,1.5114067792892456,0.001
1670,2940,72.95,0.05,72.95,194384,116,48345,0.32502394914627075,0.001
1670,2944,72.29,0.05,72.29,194632,116,48407,0.1675858497619629,0.001
1671,2948,71.73,0.05,71.73,194939,116,48484,7.993160724639893,0.001
1671,2952,72.27,0.05,72.27,195284,116,48570,0.25524866580963135,0.001
1672,2956,73.24,0.05,73.24,195670,117,48667,0.1617673635482788,0.001
1672,2960,69.53,0.05,69.53,195896,117,48723,0.11210156977176666,0.001
1673,2964,70.08,0.05,70.08,196246,117,48811,3.894153594970703,0.001
1673,2968,70.93,0.05,70.93,196577,117,48894,0.2465670257806778,0.001
1674,2972,70.47,0.05,70.47,196775,117,48943,0.1817116141319275,0.001
1674,2976,71.28,0.05,71.28,197147,117,49036,1.9517678022384644,0.001
1674,2980,72.23,0.05,72.23,197525,117,49131,0.5953304171562195,0.001
1675,2984,72.8,0.05,72.8,197781,118,49195,0.17447249591350555,0.001
1675,2988,72.52,0.05,72.52,197985,118,49246,5.607794761657715,0.001
1675,2992,72.33,0.05,72.33,198231,118,49307,0.17041945457458496,0.001
1676,2996,73.01,0.05,73.01,198540,118,49384,0.1607138216495514,0.001
1676,3000,74.01,0.05,74.01,198829,118,49457,2.9769389629364014,0.001
1677,3004,74.21,0.05,74.21,199135,118,49533,10.747956275939941,0.001
1677,3008,74.18,0.05,74.18,199430,118,49607,2.7165634632110596,0.001
1678,3012,75.42,0.05,75.42,199807,119,49701,2.8181896209716797,0.001
